"GEO_ID","NAME","B19301_001E","B19301_001M",
"Geography","Geographic Area Name","Estimate!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1400000US37111970700","Census Tract 9707; McDowell County; North Carolina","29575","2730",
"1400000US37111970800","Census Tract 9708; McDowell County; North Carolina","35136","4839",
"1400000US37111970902","Census Tract 9709.02; McDowell County; North Carolina","27876","4149",
"1400000US37111970903","Census Tract 9709.03; McDowell County; North Carolina","27049","6242",
"1400000US37111970904","Census Tract 9709.04; McDowell County; North Carolina","31432","11285",
"1400000US37113970100","Census Tract 9701; Macon County; North Carolina","32586","5689",
"1400000US37113970200","Census Tract 9702; Macon County; North Carolina","27165","3940",
"1400000US37113970302","Census Tract 9703.02; Macon County; North Carolina","32856","5103",
"1400000US37113970303","Census Tract 9703.03; Macon County; North Carolina","30476","4232",
"1400000US37113970304","Census Tract 9703.04; Macon County; North Carolina","29057","7436",
"1400000US37113970400","Census Tract 9704; Macon County; North Carolina","35584","5836",
"1400000US37113970501","Census Tract 9705.01; Macon County; North Carolina","47638","6624",
"1400000US37113970502","Census Tract 9705.02; Macon County; North Carolina","61718","11365",
"1400000US37113970600","Census Tract 9706; Macon County; North Carolina","33963","7565",
"1400000US37113970700","Census Tract 9707; Macon County; North Carolina","22248","3067",
"1400000US37115010100","Census Tract 101; Madison County; North Carolina","28639","8769",
"1400000US37115010200","Census Tract 102; Madison County; North Carolina","29689","4645",
"1400000US37115010400","Census Tract 104; Madison County; North Carolina","32694","6883",
"1400000US37115010500","Census Tract 105; Madison County; North Carolina","40964","9087",
"1400000US37115010601","Census Tract 106.01; Madison County; North Carolina","26959","3980",
"1400000US37115010602","Census Tract 106.02; Madison County; North Carolina","37847","5571",
"1400000US37115010700","Census Tract 107; Madison County; North Carolina","31975","6915",
"1400000US37117970100","Census Tract 9701; Martin County; North Carolina","26232","3667",
"1400000US37117970200","Census Tract 9702; Martin County; North Carolina","26789","5746",
"1400000US37117970300","Census Tract 9703; Martin County; North Carolina","23132","3005",
"1400000US37117970400","Census Tract 9704; Martin County; North Carolina","30747","8585",
"1400000US37117970500","Census Tract 9705; Martin County; North Carolina","26038","2550",
"1400000US37117970600","Census Tract 9706; Martin County; North Carolina","23596","2615",
"1400000US37119000101","Census Tract 1.01; Mecklenburg County; North Carolina","87733","31521",
"1400000US37119000102","Census Tract 1.02; Mecklenburg County; North Carolina","94083","14722",
"1400000US37119000103","Census Tract 1.03; Mecklenburg County; North Carolina","99354","20991",
"1400000US37119000104","Census Tract 1.04; Mecklenburg County; North Carolina","127095","29274",
"1400000US37119000301","Census Tract 3.01; Mecklenburg County; North Carolina","102156","37271",
"1400000US37119000302","Census Tract 3.02; Mecklenburg County; North Carolina","62065","13171",
"1400000US37119000401","Census Tract 4.01; Mecklenburg County; North Carolina","62090","6704",
"1400000US37119000402","Census Tract 4.02; Mecklenburg County; North Carolina","68045","6617",
"1400000US37119000501","Census Tract 5.01; Mecklenburg County; North Carolina","58190","24186",
"1400000US37119000502","Census Tract 5.02; Mecklenburg County; North Carolina","61744","9915",
"1400000US37119000503","Census Tract 5.03; Mecklenburg County; North Carolina","79101","23569",
"1400000US37119000600","Census Tract 6; Mecklenburg County; North Carolina","42960","9580",
"1400000US37119000700","Census Tract 7; Mecklenburg County; North Carolina","63804","6866",
"1400000US37119000800","Census Tract 8; Mecklenburg County; North Carolina","41745","7912",
"1400000US37119000900","Census Tract 9; Mecklenburg County; North Carolina","67533","9427",
"1400000US37119001000","Census Tract 10; Mecklenburg County; North Carolina","84680","10972",
"1400000US37119001100","Census Tract 11; Mecklenburg County; North Carolina","75318","10249",
"1400000US37119001200","Census Tract 12; Mecklenburg County; North Carolina","51055","10064",
"1400000US37119001300","Census Tract 13; Mecklenburg County; North Carolina","44260","6404",
"1400000US37119001400","Census Tract 14; Mecklenburg County; North Carolina","52942","7315",
"1400000US37119001504","Census Tract 15.04; Mecklenburg County; North Carolina","23346","3253",
"1400000US37119001505","Census Tract 15.05; Mecklenburg County; North Carolina","27374","5692",
"1400000US37119001507","Census Tract 15.07; Mecklenburg County; North Carolina","16990","2582",
"1400000US37119001508","Census Tract 15.08; Mecklenburg County; North Carolina","38029","10998",
"1400000US37119001509","Census Tract 15.09; Mecklenburg County; North Carolina","26205","8959",
"1400000US37119001510","Census Tract 15.10; Mecklenburg County; North Carolina","33417","11277",
"1400000US37119001603","Census Tract 16.03; Mecklenburg County; North Carolina","27492","5307",
"1400000US37119001605","Census Tract 16.05; Mecklenburg County; North Carolina","27987","5950",
"1400000US37119001606","Census Tract 16.06; Mecklenburg County; North Carolina","31635","5129",
"1400000US37119001607","Census Tract 16.07; Mecklenburg County; North Carolina","26819","9263",
"1400000US37119001608","Census Tract 16.08; Mecklenburg County; North Carolina","19442","2474",
"1400000US37119001609","Census Tract 16.09; Mecklenburg County; North Carolina","23241","2654",
"1400000US37119001701","Census Tract 17.01; Mecklenburg County; North Carolina","37537","6925",
"1400000US37119001702","Census Tract 17.02; Mecklenburg County; North Carolina","25257","4635",
"1400000US37119001801","Census Tract 18.01; Mecklenburg County; North Carolina","40912","6825",
"1400000US37119001802","Census Tract 18.02; Mecklenburg County; North Carolina","42551","5500",
"1400000US37119001910","Census Tract 19.10; Mecklenburg County; North Carolina","22956","3176",
"1400000US37119001911","Census Tract 19.11; Mecklenburg County; North Carolina","25568","2655",
"1400000US37119001914","Census Tract 19.14; Mecklenburg County; North Carolina","32453","11845",
"1400000US37119001916","Census Tract 19.16; Mecklenburg County; North Carolina","27910","3949",
"1400000US37119001917","Census Tract 19.17; Mecklenburg County; North Carolina","26894","7746",
"1400000US37119001918","Census Tract 19.18; Mecklenburg County; North Carolina","23447","3203",
"1400000US37119001919","Census Tract 19.19; Mecklenburg County; North Carolina","34081","6420",
"1400000US37119001920","Census Tract 19.20; Mecklenburg County; North Carolina","23430","3496",
"1400000US37119001921","Census Tract 19.21; Mecklenburg County; North Carolina","26410","5635",
"1400000US37119001922","Census Tract 19.22; Mecklenburg County; North Carolina","22193","3582",
"1400000US37119001923","Census Tract 19.23; Mecklenburg County; North Carolina","23477","3980",
"1400000US37119001924","Census Tract 19.24; Mecklenburg County; North Carolina","17095","3426",
"1400000US37119001925","Census Tract 19.25; Mecklenburg County; North Carolina","24370","8637",
"1400000US37119001926","Census Tract 19.26; Mecklenburg County; North Carolina","30674","4534",
"1400000US37119001927","Census Tract 19.27; Mecklenburg County; North Carolina","22164","4253",
"1400000US37119002004","Census Tract 20.04; Mecklenburg County; North Carolina","55151","11966",
"1400000US37119002005","Census Tract 20.05; Mecklenburg County; North Carolina","69718","8206",
"1400000US37119002006","Census Tract 20.06; Mecklenburg County; North Carolina","68782","15879",
"1400000US37119002007","Census Tract 20.07; Mecklenburg County; North Carolina","37579","5366",
"1400000US37119002008","Census Tract 20.08; Mecklenburg County; North Carolina","73448","14362",
"1400000US37119002100","Census Tract 21; Mecklenburg County; North Carolina","47536","11105",
"1400000US37119002201","Census Tract 22.01; Mecklenburg County; North Carolina","95140","22683",
"1400000US37119002202","Census Tract 22.02; Mecklenburg County; North Carolina","102142","19536",
"1400000US37119002300","Census Tract 23; Mecklenburg County; North Carolina","11491","2512",
"1400000US37119002400","Census Tract 24; Mecklenburg County; North Carolina","77169","11620",
"1400000US37119002500","Census Tract 25; Mecklenburg County; North Carolina","91517","14515",
"1400000US37119002600","Census Tract 26; Mecklenburg County; North Carolina","75301","16152",
"1400000US37119002701","Census Tract 27.01; Mecklenburg County; North Carolina","231416","113892",
"1400000US37119002702","Census Tract 27.02; Mecklenburg County; North Carolina","125576","19976",
"1400000US37119002800","Census Tract 28; Mecklenburg County; North Carolina","172256","20966",
"1400000US37119002903","Census Tract 29.03; Mecklenburg County; North Carolina","133413","19085",
"1400000US37119002905","Census Tract 29.05; Mecklenburg County; North Carolina","140529","25179",
"1400000US37119002907","Census Tract 29.07; Mecklenburg County; North Carolina","90761","20166",
"1400000US37119002908","Census Tract 29.08; Mecklenburg County; North Carolina","82451","14602",
"1400000US37119002909","Census Tract 29.09; Mecklenburg County; North Carolina","122692","39261",
"1400000US37119002910","Census Tract 29.10; Mecklenburg County; North Carolina","77884","10133",
"1400000US37119003006","Census Tract 30.06; Mecklenburg County; North Carolina","87696","12004",
"1400000US37119003008","Census Tract 30.08; Mecklenburg County; North Carolina","91672","24467",
"1400000US37119003012","Census Tract 30.12; Mecklenburg County; North Carolina","73870","14401",
"1400000US37119003013","Census Tract 30.13; Mecklenburg County; North Carolina","91734","11022",
"1400000US37119003015","Census Tract 30.15; Mecklenburg County; North Carolina","58404","7963",
"1400000US37119003016","Census Tract 30.16; Mecklenburg County; North Carolina","56559","8185",
"1400000US37119003017","Census Tract 30.17; Mecklenburg County; North Carolina","73439","14051",
"1400000US37119003018","Census Tract 30.18; Mecklenburg County; North Carolina","77595","13151",
"1400000US37119003019","Census Tract 30.19; Mecklenburg County; North Carolina","97376","21002",
"1400000US37119003020","Census Tract 30.20; Mecklenburg County; North Carolina","106020","17737",
"1400000US37119003021","Census Tract 30.21; Mecklenburg County; North Carolina","102554","19991",
"1400000US37119003022","Census Tract 30.22; Mecklenburg County; North Carolina","77143","12889",
"1400000US37119003102","Census Tract 31.02; Mecklenburg County; North Carolina","49967","7880",
"1400000US37119003105","Census Tract 31.05; Mecklenburg County; North Carolina","69062","11884",
"1400000US37119003106","Census Tract 31.06; Mecklenburg County; North Carolina","49094","8344",
"1400000US37119003108","Census Tract 31.08; Mecklenburg County; North Carolina","29343","5566",
"1400000US37119003109","Census Tract 31.09; Mecklenburg County; North Carolina","26140","3675",
"1400000US37119003110","Census Tract 31.10; Mecklenburg County; North Carolina","67690","16348",
"1400000US37119003111","Census Tract 31.11; Mecklenburg County; North Carolina","58589","17545",
"1400000US37119003201","Census Tract 32.01; Mecklenburg County; North Carolina","64471","12146",
"1400000US37119003203","Census Tract 32.03; Mecklenburg County; North Carolina","41241","5528",
"1400000US37119003204","Census Tract 32.04; Mecklenburg County; North Carolina","74833","12555",
"1400000US37119003301","Census Tract 33.01; Mecklenburg County; North Carolina","74297","12473",
"1400000US37119003302","Census Tract 33.02; Mecklenburg County; North Carolina","76852","13653",
"1400000US37119003401","Census Tract 34.01; Mecklenburg County; North Carolina","94052","18737",
"1400000US37119003402","Census Tract 34.02; Mecklenburg County; North Carolina","109646","20075",
"1400000US37119003500","Census Tract 35; Mecklenburg County; North Carolina","107163","15235",
"1400000US37119003600","Census Tract 36; Mecklenburg County; North Carolina","60810","11570",
"1400000US37119003701","Census Tract 37.01; Mecklenburg County; North Carolina","96603","24939",
"1400000US37119003702","Census Tract 37.02; Mecklenburg County; North Carolina","41096","9947",
"1400000US37119003802","Census Tract 38.02; Mecklenburg County; North Carolina","33931","9971",
"1400000US37119003805","Census Tract 38.05; Mecklenburg County; North Carolina","60516","12396",
"1400000US37119003807","Census Tract 38.07; Mecklenburg County; North Carolina","22501","3310",
"1400000US37119003808","Census Tract 38.08; Mecklenburg County; North Carolina","18783","2908",
"1400000US37119003809","Census Tract 38.09; Mecklenburg County; North Carolina","30469","7840",
"1400000US37119003810","Census Tract 38.10; Mecklenburg County; North Carolina","30581","5611",
"1400000US37119003811","Census Tract 38.11; Mecklenburg County; North Carolina","31454","10715",
"1400000US37119003902","Census Tract 39.02; Mecklenburg County; North Carolina","19544","3772",
"1400000US37119003903","Census Tract 39.03; Mecklenburg County; North Carolina","15795","4937",
"1400000US37119004000","Census Tract 40; Mecklenburg County; North Carolina","23799","3803",
"1400000US37119004101","Census Tract 41.01; Mecklenburg County; North Carolina","58176","10747",
"1400000US37119004102","Census Tract 41.02; Mecklenburg County; North Carolina","68163","18574",
"1400000US37119004200","Census Tract 42; Mecklenburg County; North Carolina","32533","7808",
"1400000US37119004302","Census Tract 43.02; Mecklenburg County; North Carolina","28016","4347",
"1400000US37119004303","Census Tract 43.03; Mecklenburg County; North Carolina","29866","9802",
"1400000US37119004304","Census Tract 43.04; Mecklenburg County; North Carolina","21681","4048",
"1400000US37119004306","Census Tract 43.06; Mecklenburg County; North Carolina","21804","3877",
"1400000US37119004307","Census Tract 43.07; Mecklenburg County; North Carolina","33106","4224",
"1400000US37119004400","Census Tract 44; Mecklenburg County; North Carolina","22890","3132",
"1400000US37119004500","Census Tract 45; Mecklenburg County; North Carolina","28822","6202",
"1400000US37119004600","Census Tract 46; Mecklenburg County; North Carolina","25552","6879",
"1400000US37119004700","Census Tract 47; Mecklenburg County; North Carolina","24765","5816",
"1400000US37119004800","Census Tract 48; Mecklenburg County; North Carolina","23617","3996",
"1400000US37119004900","Census Tract 49; Mecklenburg County; North Carolina","34696","21250",
"1400000US37119005000","Census Tract 50; Mecklenburg County; North Carolina","49873","11504",
"1400000US37119005100","Census Tract 51; Mecklenburg County; North Carolina","18015","4525",
"1400000US37119005200","Census Tract 52; Mecklenburg County; North Carolina","28434","6481",
"1400000US37119005301","Census Tract 53.01; Mecklenburg County; North Carolina","20629","5195",
"1400000US37119005305","Census Tract 53.05; Mecklenburg County; North Carolina","20363","4398",
"1400000US37119005306","Census Tract 53.06; Mecklenburg County; North Carolina","21425","3758",
"1400000US37119005307","Census Tract 53.07; Mecklenburg County; North Carolina","21812","3536",
"1400000US37119005308","Census Tract 53.08; Mecklenburg County; North Carolina","16124","2683",
"1400000US37119005403","Census Tract 54.03; Mecklenburg County; North Carolina","23993","3330",
"1400000US37119005404","Census Tract 54.04; Mecklenburg County; North Carolina","25384","3808",
"1400000US37119005405","Census Tract 54.05; Mecklenburg County; North Carolina","27353","4328",
"1400000US37119005406","Census Tract 54.06; Mecklenburg County; North Carolina","25151","4604",
"1400000US37119005508","Census Tract 55.08; Mecklenburg County; North Carolina","48108","5375",
"1400000US37119005510","Census Tract 55.10; Mecklenburg County; North Carolina","24360","4349",
"1400000US37119005511","Census Tract 55.11; Mecklenburg County; North Carolina","35288","5122",
"1400000US37119005512","Census Tract 55.12; Mecklenburg County; North Carolina","30411","3579",
"1400000US37119005513","Census Tract 55.13; Mecklenburg County; North Carolina","41188","5243",
"1400000US37119005515","Census Tract 55.15; Mecklenburg County; North Carolina","49740","7529",
"1400000US37119005516","Census Tract 55.16; Mecklenburg County; North Carolina","48445","9909",
"1400000US37119005517","Census Tract 55.17; Mecklenburg County; North Carolina","56130","9904",
"1400000US37119005519","Census Tract 55.19; Mecklenburg County; North Carolina","39481","6015",
"1400000US37119005520","Census Tract 55.20; Mecklenburg County; North Carolina","46308","10321",
"1400000US37119005522","Census Tract 55.22; Mecklenburg County; North Carolina","44476","6621",
"1400000US37119005525","Census Tract 55.25; Mecklenburg County; North Carolina","34763","6057",
"1400000US37119005526","Census Tract 55.26; Mecklenburg County; North Carolina","47789","5343",
"1400000US37119005527","Census Tract 55.27; Mecklenburg County; North Carolina","39549","7899",
"1400000US37119005528","Census Tract 55.28; Mecklenburg County; North Carolina","45986","7245",
"1400000US37119005529","Census Tract 55.29; Mecklenburg County; North Carolina","37670","12692",
"1400000US37119005530","Census Tract 55.30; Mecklenburg County; North Carolina","43207","6550",
"1400000US37119005531","Census Tract 55.31; Mecklenburg County; North Carolina","36990","4835",
"1400000US37119005532","Census Tract 55.32; Mecklenburg County; North Carolina","39921","7463",
"1400000US37119005533","Census Tract 55.33; Mecklenburg County; North Carolina","58394","14259",
"1400000US37119005534","Census Tract 55.34; Mecklenburg County; North Carolina","30315","5716",
"1400000US37119005535","Census Tract 55.35; Mecklenburg County; North Carolina","37800","5498",
"1400000US37119005536","Census Tract 55.36; Mecklenburg County; North Carolina","40216","9111",
"1400000US37119005604","Census Tract 56.04; Mecklenburg County; North Carolina","13383","2985",
"1400000US37119005609","Census Tract 56.09; Mecklenburg County; North Carolina","18732","4542",
"1400000US37119005610","Census Tract 56.10; Mecklenburg County; North Carolina","33780","5221",
"1400000US37119005611","Census Tract 56.11; Mecklenburg County; North Carolina","37749","6521",
"1400000US37119005612","Census Tract 56.12; Mecklenburg County; North Carolina","32892","4135",
"1400000US37119005613","Census Tract 56.13; Mecklenburg County; North Carolina","35024","5626",
"1400000US37119005615","Census Tract 56.15; Mecklenburg County; North Carolina","36568","5203",
"1400000US37119005616","Census Tract 56.16; Mecklenburg County; North Carolina","22463","3740",
"1400000US37119005617","Census Tract 56.17; Mecklenburg County; North Carolina","31506","7250",
"1400000US37119005618","Census Tract 56.18; Mecklenburg County; North Carolina","41403","5539",
"1400000US37119005619","Census Tract 56.19; Mecklenburg County; North Carolina","32820","3324",
"1400000US37119005621","Census Tract 56.21; Mecklenburg County; North Carolina","32319","7391",
"1400000US37119005622","Census Tract 56.22; Mecklenburg County; North Carolina","19563","4157",
"1400000US37119005623","Census Tract 56.23; Mecklenburg County; North Carolina","43919","10654",
"1400000US37119005624","Census Tract 56.24; Mecklenburg County; North Carolina","33358","7002",
"1400000US37119005625","Census Tract 56.25; Mecklenburg County; North Carolina","34107","5015",
"1400000US37119005626","Census Tract 56.26; Mecklenburg County; North Carolina","35784","10281",
"1400000US37119005627","Census Tract 56.27; Mecklenburg County; North Carolina","25054","3552",
"1400000US37119005709","Census Tract 57.09; Mecklenburg County; North Carolina","48117","8696",
"1400000US37119005710","Census Tract 57.10; Mecklenburg County; North Carolina","32340","4654",
"1400000US37119005712","Census Tract 57.12; Mecklenburg County; North Carolina","43732","4481",
"1400000US37119005713","Census Tract 57.13; Mecklenburg County; North Carolina","50292","4267",
"1400000US37119005714","Census Tract 57.14; Mecklenburg County; North Carolina","49578","4725",
"1400000US37119005715","Census Tract 57.15; Mecklenburg County; North Carolina","35745","3945",
"1400000US37119005716","Census Tract 57.16; Mecklenburg County; North Carolina","29774","3603",
"1400000US37119005718","Census Tract 57.18; Mecklenburg County; North Carolina","34569","4513",
"1400000US37119005719","Census Tract 57.19; Mecklenburg County; North Carolina","37893","10478",
"1400000US37119005720","Census Tract 57.20; Mecklenburg County; North Carolina","48343","6848",
"1400000US37119005721","Census Tract 57.21; Mecklenburg County; North Carolina","45964","6590",
"1400000US37119005722","Census Tract 57.22; Mecklenburg County; North Carolina","38728","6025",
"1400000US37119005723","Census Tract 57.23; Mecklenburg County; North Carolina","40789","5214",
"1400000US37119005811","Census Tract 58.11; Mecklenburg County; North Carolina","42475","7874",
"1400000US37119005815","Census Tract 58.15; Mecklenburg County; North Carolina","59902","10267",
"1400000US37119005816","Census Tract 58.16; Mecklenburg County; North Carolina","78076","8797",
"1400000US37119005817","Census Tract 58.17; Mecklenburg County; North Carolina","65552","9084",
"1400000US37119005824","Census Tract 58.24; Mecklenburg County; North Carolina","37987","6781",
"1400000US37119005826","Census Tract 58.26; Mecklenburg County; North Carolina","32784","4860",
"1400000US37119005827","Census Tract 58.27; Mecklenburg County; North Carolina","36184","5289",
"1400000US37119005828","Census Tract 58.28; Mecklenburg County; North Carolina","69516","9025",
"1400000US37119005829","Census Tract 58.29; Mecklenburg County; North Carolina","31911","6454",
"1400000US37119005830","Census Tract 58.30; Mecklenburg County; North Carolina","38828","4536",
"1400000US37119005832","Census Tract 58.32; Mecklenburg County; North Carolina","86249","12434",
"1400000US37119005833","Census Tract 58.33; Mecklenburg County; North Carolina","58755","9055",
"1400000US37119005834","Census Tract 58.34; Mecklenburg County; North Carolina","40280","3487",
"1400000US37119005835","Census Tract 58.35; Mecklenburg County; North Carolina","49989","8158",
"1400000US37119005836","Census Tract 58.36; Mecklenburg County; North Carolina","39198","5705",
"1400000US37119005839","Census Tract 58.39; Mecklenburg County; North Carolina","54510","8035",
"1400000US37119005840","Census Tract 58.40; Mecklenburg County; North Carolina","63665","6409",
"1400000US37119005843","Census Tract 58.43; Mecklenburg County; North Carolina","64063","10712",
"1400000US37119005845","Census Tract 58.45; Mecklenburg County; North Carolina","54496","7671",
"1400000US37119005846","Census Tract 58.46; Mecklenburg County; North Carolina","89415","10275",
"1400000US37119005847","Census Tract 58.47; Mecklenburg County; North Carolina","76054","12564",
"1400000US37119005848","Census Tract 58.48; Mecklenburg County; North Carolina","68632","9440",
"1400000US37119005849","Census Tract 58.49; Mecklenburg County; North Carolina","47139","7963",
"1400000US37119005850","Census Tract 58.50; Mecklenburg County; North Carolina","57642","8339",
"1400000US37119005851","Census Tract 58.51; Mecklenburg County; North Carolina","44593","7301",
"1400000US37119005852","Census Tract 58.52; Mecklenburg County; North Carolina","52706","6470",
"1400000US37119005853","Census Tract 58.53; Mecklenburg County; North Carolina","37641","4987",
"1400000US37119005854","Census Tract 58.54; Mecklenburg County; North Carolina","64377","15619",
"1400000US37119005855","Census Tract 58.55; Mecklenburg County; North Carolina","63936","13439",
"1400000US37119005856","Census Tract 58.56; Mecklenburg County; North Carolina","60943","10030",
"1400000US37119005857","Census Tract 58.57; Mecklenburg County; North Carolina","78333","13268",
"1400000US37119005858","Census Tract 58.58; Mecklenburg County; North Carolina","57275","14841",
"1400000US37119005859","Census Tract 58.59; Mecklenburg County; North Carolina","84653","17521",
"1400000US37119005860","Census Tract 58.60; Mecklenburg County; North Carolina","70106","15141",
"1400000US37119005861","Census Tract 58.61; Mecklenburg County; North Carolina","44906","6830",
"1400000US37119005862","Census Tract 58.62; Mecklenburg County; North Carolina","51088","7190",
"1400000US37119005863","Census Tract 58.63; Mecklenburg County; North Carolina","61129","10036",
"1400000US37119005864","Census Tract 58.64; Mecklenburg County; North Carolina","74839","18462",
"1400000US37119005865","Census Tract 58.65; Mecklenburg County; North Carolina","65829","14510",
"1400000US37119005866","Census Tract 58.66; Mecklenburg County; North Carolina","31953","4893",
"1400000US37119005867","Census Tract 58.67; Mecklenburg County; North Carolina","32661","6321",
"1400000US37119005868","Census Tract 58.68; Mecklenburg County; North Carolina","23314","13892",
"1400000US37119005908","Census Tract 59.08; Mecklenburg County; North Carolina","73598","8016",
"1400000US37119005910","Census Tract 59.10; Mecklenburg County; North Carolina","35475","4635",
"1400000US37119005913","Census Tract 59.13; Mecklenburg County; North Carolina","39033","6853",
"1400000US37119005915","Census Tract 59.15; Mecklenburg County; North Carolina","61601","25520",
"1400000US37119005916","Census Tract 59.16; Mecklenburg County; North Carolina","21721","3079",
"1400000US37119005918","Census Tract 59.18; Mecklenburg County; North Carolina","44649","8246",
"1400000US37119005919","Census Tract 59.19; Mecklenburg County; North Carolina","40688","9161",
"1400000US37119005920","Census Tract 59.20; Mecklenburg County; North Carolina","39357","8784",
"1400000US37119005921","Census Tract 59.21; Mecklenburg County; North Carolina","56532","11658",
"1400000US37119005922","Census Tract 59.22; Mecklenburg County; North Carolina","43062","4995",
"1400000US37119005923","Census Tract 59.23; Mecklenburg County; North Carolina","41777","5956",
"1400000US37119005924","Census Tract 59.24; Mecklenburg County; North Carolina","33418","3549",
"1400000US37119005925","Census Tract 59.25; Mecklenburg County; North Carolina","40308","4129",
"1400000US37119005926","Census Tract 59.26; Mecklenburg County; North Carolina","75135","11383",
"1400000US37119005927","Census Tract 59.27; Mecklenburg County; North Carolina","33673","7941",
"1400000US37119005928","Census Tract 59.28; Mecklenburg County; North Carolina","32487","9198",
"1400000US37119005929","Census Tract 59.29; Mecklenburg County; North Carolina","42061","5104",
"1400000US37119005930","Census Tract 59.30; Mecklenburg County; North Carolina","28147","6845",
"1400000US37119005931","Census Tract 59.31; Mecklenburg County; North Carolina","37482","6077",
"1400000US37119005932","Census Tract 59.32; Mecklenburg County; North Carolina","47934","9031",
"1400000US37119006005","Census Tract 60.05; Mecklenburg County; North Carolina","29604","3952",
"1400000US37119006008","Census Tract 60.08; Mecklenburg County; North Carolina","38867","4919",
"1400000US37119006009","Census Tract 60.09; Mecklenburg County; North Carolina","32618","4061",
"1400000US37119006011","Census Tract 60.11; Mecklenburg County; North Carolina","24518","6030",
"1400000US37119006012","Census Tract 60.12; Mecklenburg County; North Carolina","24313","4160",
"1400000US37119006013","Census Tract 60.13; Mecklenburg County; North Carolina","33386","5243",
"1400000US37119006014","Census Tract 60.14; Mecklenburg County; North Carolina","48268","10686",
"1400000US37119006015","Census Tract 60.15; Mecklenburg County; North Carolina","34831","7877",
"1400000US37119006016","Census Tract 60.16; Mecklenburg County; North Carolina","23272","4358",
"1400000US37119006103","Census Tract 61.03; Mecklenburg County; North Carolina","53054","8542",
"1400000US37119006105","Census Tract 61.05; Mecklenburg County; North Carolina","40929","6205",
"1400000US37119006108","Census Tract 61.08; Mecklenburg County; North Carolina","32356","4166",
"1400000US37119006109","Census Tract 61.09; Mecklenburg County; North Carolina","32533","9898",
"1400000US37119006110","Census Tract 61.10; Mecklenburg County; North Carolina","29296","3693",
"1400000US37119006111","Census Tract 61.11; Mecklenburg County; North Carolina","37581","6255",
"1400000US37119006112","Census Tract 61.12; Mecklenburg County; North Carolina","41558","13308",
"1400000US37119006113","Census Tract 61.13; Mecklenburg County; North Carolina","45589","5305",
"1400000US37119006114","Census Tract 61.14; Mecklenburg County; North Carolina","35659","4957",
"1400000US37119006115","Census Tract 61.15; Mecklenburg County; North Carolina","39192","9564",
"1400000US37119006208","Census Tract 62.08; Mecklenburg County; North Carolina","51165","5236",
"1400000US37119006209","Census Tract 62.09; Mecklenburg County; North Carolina","65065","9949",
"1400000US37119006210","Census Tract 62.10; Mecklenburg County; North Carolina","57499","5657",
"1400000US37119006211","Census Tract 62.11; Mecklenburg County; North Carolina","59054","7837",
"1400000US37119006212","Census Tract 62.12; Mecklenburg County; North Carolina","49369","7024",
"1400000US37119006214","Census Tract 62.14; Mecklenburg County; North Carolina","56595","14456",
"1400000US37119006216","Census Tract 62.16; Mecklenburg County; North Carolina","101500","27993",
"1400000US37119006217","Census Tract 62.17; Mecklenburg County; North Carolina","81203","10868",
"1400000US37119006218","Census Tract 62.18; Mecklenburg County; North Carolina","155651","65777",
"1400000US37119006219","Census Tract 62.19; Mecklenburg County; North Carolina","106729","33597",
"1400000US37119006220","Census Tract 62.20; Mecklenburg County; North Carolina","77623","12554",
"1400000US37119006221","Census Tract 62.21; Mecklenburg County; North Carolina","45975","6960",
"1400000US37119006222","Census Tract 62.22; Mecklenburg County; North Carolina","54853","8382",
"1400000US37119006223","Census Tract 62.23; Mecklenburg County; North Carolina","40734","5625",
"1400000US37119006224","Census Tract 62.24; Mecklenburg County; North Carolina","37275","8351",
"1400000US37119006305","Census Tract 63.05; Mecklenburg County; North Carolina","62114","10298",
"1400000US37119006306","Census Tract 63.06; Mecklenburg County; North Carolina","43154","6080",
"1400000US37119006307","Census Tract 63.07; Mecklenburg County; North Carolina","63317","10331",
"1400000US37119006308","Census Tract 63.08; Mecklenburg County; North Carolina","60411","11101",
"1400000US37119006309","Census Tract 63.09; Mecklenburg County; North Carolina","36731","8870",
"1400000US37119006310","Census Tract 63.10; Mecklenburg County; North Carolina","49130","11685",
"1400000US37119006311","Census Tract 63.11; Mecklenburg County; North Carolina","75510","11109",
"1400000US37119006403","Census Tract 64.03; Mecklenburg County; North Carolina","48501","5402",
"1400000US37119006404","Census Tract 64.04; Mecklenburg County; North Carolina","91959","13227",
"1400000US37119006407","Census Tract 64.07; Mecklenburg County; North Carolina","51388","8203",
"1400000US37119006408","Census Tract 64.08; Mecklenburg County; North Carolina","55217","12537",
"1400000US37119006409","Census Tract 64.09; Mecklenburg County; North Carolina","73334","7746",
"1400000US37119006410","Census Tract 64.10; Mecklenburg County; North Carolina","45696","6984",
"1400000US37119006411","Census Tract 64.11; Mecklenburg County; North Carolina","36975","6151",
"1400000US37119980100","Census Tract 9801; Mecklenburg County; North Carolina","-","**",
"1400000US37119980200","Census Tract 9802; Mecklenburg County; North Carolina","-","**",
"1400000US37119980300","Census Tract 9803; Mecklenburg County; North Carolina","-","**",
"1400000US37121950100","Census Tract 9501; Mitchell County; North Carolina","35577","10909",
"1400000US37121950200","Census Tract 9502; Mitchell County; North Carolina","33022","3954",
